product_id,category,brand,is_amazon_owned
3782,Electronics,Ramirez-Powell,True
3783,Home,Dunn Ltd,False
3784,Books,Reed-Lewis,True
3785,Electronics,"Rodgers, Harrison and Smith",False
3786,Electronics,"Rogers, King and Mccall",True
3787,Electronics,"Ramsey, Wells and Hensley",False
3788,Electronics,Williams-Price,False
3789,Fashion,Anderson-Mack,True
3790,Electronics,Fowler-Gates,False
3791,Fashion,Moore-Miller,False
3792,Fashion,"Davidson, Shepard and Gibbs",True
3793,Electronics,"Pace, Richardson and Yang",False
3794,Books,Howell and Sons,False
3795,Home,Mullins-Thompson,True
3796,Electronics,"Jacobs, Fox and Dixon",False
3797,Fashion,"Richards, Simpson and Graham",False
3798,Home,"Franklin, Cannon and Higgins",True
3799,Home,Campbell-Warner,False
3800,Fashion,Lynn and Sons,True
3801,Home,Hernandez Ltd,True
3802,Electronics,"Smith, Johnson and Cox",True
3803,Electronics,"Hawkins, Jones and Harper",True
3804,Home,Oconnor-Riddle,False
3805,Fashion,Moon-Peterson,True
3806,Electronics,"Sherman, Jennings and Willis",True
3807,Books,Chandler Group,False
3808,Fashion,Wells LLC,True
3809,Electronics,Cantu and Sons,False
3810,Home,"Campos, Vega and Curry",False
3811,Home,Smith-Nguyen,True
3812,Books,"Lewis, Chapman and Jones",False
3813,Fashion,"Davis, Williams and Kim",True
3814,Fashion,"Rose, Mann and Hernandez",False
3815,Fashion,Holmes Ltd,True
3816,Books,Patel-Webb,False
3817,Books,"Lynch, Fitzpatrick and Collier",True
3818,Electronics,Williams PLC,True
3819,Home,"Kelley, Harmon and Santos",True
3820,Electronics,"Howell, Roy and Ramirez",True
3821,Books,Mullins-Norman,False
3822,Fashion,Green-Atkinson,False
3823,Electronics,Johnson-Gallegos,False
3824,Electronics,Barrett Ltd,False
3825,Fashion,"Dillon, Chambers and Lewis",False
3826,Home,Ingram Ltd,True
3827,Fashion,Galloway PLC,True
3828,Books,Richmond Group,False
3829,Books,Neal-Mccall,True
3830,Home,Nguyen-Hickman,True
3831,Fashion,"Nguyen, Anderson and Hebert",True
3832,Books,Romero Group,False
3833,Home,"Hall, Lee and Mcintosh",True
3834,Home,George-Davis,False
3835,Electronics,"Gardner, Davis and Henson",False
3836,Home,"Medina, Moore and Williams",False
3837,Home,Moore PLC,True
3838,Home,"Jones, Ramirez and Villa",False
3839,Home,Norris-Dean,True
3840,Books,Calderon and Sons,True
3841,Home,Ashley-Hinton,False
3842,Books,Ramos Inc,True
3843,Fashion,"Smith, Huffman and Baker",False
3844,Home,"Myers, Li and Gould",False
3845,Home,"Carter, Lopez and Turner",True
3846,Home,Rodriguez-Larson,True
3847,Electronics,Kennedy and Sons,True
3848,Electronics,"Ruiz, Vazquez and Garner",True
3849,Home,Williams-Wood,False
3850,Electronics,Gonzalez-Lee,True
3851,Books,"Clarke, Glover and Watson",False
3852,Home,"King, Jones and Benson",False
3853,Home,Osborne LLC,True
3854,Electronics,Powers and Sons,False
3855,Books,"Trujillo, Silva and Caldwell",False
3856,Books,Smith and Sons,True
3857,Books,Liu Inc,True
3858,Fashion,Warner-Thomas,True
3859,Home,"Watts, Romero and Bell",True
3860,Electronics,"Bates, Valenzuela and Sparks",True
3861,Fashion,Garcia Inc,False
3862,Home,Garcia PLC,True
3863,Home,Morrison-Lewis,True
3864,Home,"Manning, Erickson and Smith",False
3865,Fashion,King LLC,False
3866,Books,"Nguyen, Martinez and Bennett",True
3867,Electronics,"Edwards, Robinson and Beasley",True
3868,Home,Morales Group,True
3869,Home,Jones and Sons,False
3870,Books,Mason Ltd,True
3871,Electronics,Patton-Cohen,True
3872,Electronics,"James, Sparks and Anderson",True
3873,Electronics,Atkins-Wilson,False
3874,Home,Harris Ltd,True
3875,Books,"Brown, Garcia and Martin",True
3876,Fashion,"Vargas, Anderson and Jones",False
3877,Fashion,Adams PLC,False
3878,Fashion,Wilson-Daniel,False
3879,Fashion,"Smith, Charles and Williams",True
3880,Home,Soto Group,True
3881,Home,Smith-Robinson,False
3882,Home,Smith Ltd,False
3883,Fashion,Wong-Jackson,False
3884,Books,Patrick LLC,True
3885,Books,Ward Group,True
3886,Fashion,"Craig, Bell and Martinez",False
3887,Fashion,Escobar-Lopez,False
3888,Electronics,"Reynolds, Glover and Hanson",True
3889,Home,Underwood-Sheppard,False
3890,Fashion,"Webb, Howell and Bailey",False
3891,Books,Parker Ltd,True
3892,Books,Perry Inc,True
3893,Books,Walker-Burch,False
3894,Fashion,Dudley Inc,True
3895,Electronics,Jones-Holt,False
3896,Electronics,Walker and Sons,True
3897,Electronics,Mayer Ltd,True
3898,Books,Bush PLC,False
3899,Home,Flowers Inc,True
3900,Books,"Jordan, Diaz and Young",False
3901,Home,Young-Schroeder,True
3902,Home,Conrad LLC,True
3903,Books,Cox Inc,False
3904,Fashion,"Powers, Diaz and Stanley",True
3905,Books,"Johnston, Espinoza and Browning",False
3906,Electronics,Mercado-Olson,False
3907,Books,Sanchez-Woods,True
3908,Fashion,May-Jones,False
3909,Books,Hayes LLC,False
3910,Home,"Wood, Maldonado and Gutierrez",False
3911,Electronics,Moore Group,False
3912,Home,"Phillips, Dawson and Holland",True
3913,Fashion,Chang Inc,True
3914,Electronics,Brooks PLC,True
3915,Home,Petersen Inc,False
3916,Home,Carpenter Inc,False
3917,Electronics,Davis PLC,True
3918,Books,Murray Inc,True
3919,Electronics,Stokes Ltd,True
3920,Books,"Pittman, Hart and Gates",True
3921,Fashion,Stephenson-Stark,False
3922,Fashion,Willis-Hoffman,True
3923,Fashion,"Foster, Clayton and Mills",False
3924,Electronics,"Wong, White and Bailey",False
3925,Fashion,Kim-Mcdowell,True
3926,Electronics,Lewis-Melton,False
3927,Home,White-Ellis,False
3928,Electronics,Randall-Webster,True
3929,Electronics,Payne-Wright,False
3930,Fashion,Henderson-Gonzalez,False
3931,Electronics,"Mcdaniel, Fowler and Peters",False
3932,Home,"Black, Williams and Wheeler",False
3933,Home,Salas-Webb,False
3934,Fashion,Johnson-English,True
3935,Electronics,Wheeler PLC,False
3936,Home,Hanson and Sons,False
3937,Books,Davis-Mcconnell,False
3938,Books,Gamble PLC,False
3939,Electronics,"Brown, Burgess and Khan",False
3940,Books,Torres and Sons,False
3941,Electronics,Brown-Davis,True
3942,Electronics,Larsen-Smith,False
3943,Fashion,"Hatfield, Perry and Ortiz",True
3944,Fashion,"Ochoa, Ryan and Jordan",False
3945,Fashion,"Castillo, Campos and Clark",True
3946,Books,"Harrell, Phillips and Robinson",True
3947,Electronics,King Ltd,False
3948,Books,"Carter, Rodriguez and Davis",False
3949,Books,Garcia Inc,False
3950,Books,"Rodriguez, Stewart and Lopez",True
3951,Books,Williams-Vega,True
3952,Fashion,May Ltd,False
3953,Electronics,"Moore, Cortez and Lopez",False
3954,Books,Williams-Johnson,False
3955,Books,Randall-Taylor,True
3956,Books,Davis PLC,False
3957,Electronics,Peters Ltd,False
3958,Fashion,Morgan-Murphy,False
3959,Electronics,Rodriguez-Ramirez,True
3960,Books,Chase Ltd,False
3961,Home,Morris-Todd,False
3962,Fashion,Love-Keller,True
3963,Books,Simpson-Graves,False
3964,Books,"Hill, Cox and Brown",False
3965,Electronics,"Figueroa, Scott and Reed",False
3966,Electronics,Graves Inc,True
3967,Home,"Miles, Cooper and Rodriguez",True
3968,Home,Bartlett and Sons,True
3969,Books,Mcmillan-Parker,False
3970,Fashion,"Jones, Graves and Hill",False
3971,Books,Nelson-Herman,True
3972,Electronics,"Vance, Ramsey and Matthews",True
3973,Electronics,Gonzalez Group,True
3974,Electronics,Osborne-Wood,False
3975,Electronics,Francis and Sons,False
3976,Fashion,"Powell, Carter and Flores",True
3977,Fashion,"Cummings, Evans and Macias",True
3978,Books,Wyatt PLC,True
3979,Electronics,"Campos, Gutierrez and Harris",True
3980,Electronics,"Ramos, Davis and Ray",False
3981,Fashion,"Hayes, Grimes and Brown",True
3982,Books,Cooper-Kelly,False
3983,Electronics,"Owen, Bailey and Bowers",True
3984,Electronics,Parks-Harrison,False
3985,Home,Hill Ltd,False
3986,Books,"Murphy, Stevens and Schwartz",True
3987,Electronics,"Mata, Allen and Ruiz",True
3988,Books,Rowe-Brown,False
3989,Home,Oconnor-Sanchez,True
3990,Fashion,"Guzman, Thomas and Lester",False
3991,Fashion,Mitchell-Hall,False
3992,Electronics,"Benitez, Johnson and Hunt",False
3993,Fashion,Walker and Sons,True
3994,Fashion,"Fletcher, Smith and Fields",True
3995,Books,Yoder-Hanson,False
3996,Home,Madden-Fox,True
3997,Books,Baldwin-Carlson,False
3998,Fashion,"Glenn, Contreras and Evans",True
3999,Fashion,Sanchez-Petersen,True
4000,Books,Hancock Group,False
4001,Fashion,Franklin-Graham,True
4002,Fashion,Jones-Cain,False
4003,Fashion,Cain-Smith,False
4004,Books,Nelson-Higgins,True
4005,Home,Ryan-Davis,False
4006,Fashion,Miller Inc,False
4007,Books,"Todd, Liu and Robertson",False
4008,Electronics,"Jones, Esparza and Newton",True
4009,Fashion,Nunez-Gonzalez,False
4010,Books,Mitchell-Robinson,False
4011,Home,Dominguez-Jenkins,True
4012,Books,Mcintosh Ltd,True
4013,Electronics,Martin PLC,False
4014,Fashion,Gonzalez-Baker,False
4015,Electronics,Andersen-Hodge,False
4016,Home,"Griffith, Duarte and Mcmillan",True
4017,Books,Cox-Shaffer,True
4018,Electronics,"Farrell, Rollins and Murray",True
4019,Home,Alvarez LLC,True
4020,Fashion,Wilson-Williams,False
4021,Electronics,Bailey PLC,True
4022,Fashion,Reeves-Murphy,False
4023,Books,"Bell, Gray and Evans",True
4024,Books,"Leonard, Hill and Daniels",False
4025,Books,Parker Ltd,False
4026,Home,"Johnson, Reynolds and Welch",False
4027,Home,"Robinson, Gonzalez and Vang",False
4028,Books,Rodriguez-Brown,False
4029,Home,Barker-Morales,False
4030,Fashion,"Brown, Contreras and Alexander",True
4031,Books,Robinson-Davila,True
4032,Fashion,Gonzales-Huber,True
4033,Fashion,"Mcbride, Burton and Gregory",False
4034,Home,Smith Group,False
4035,Books,"Flores, Walker and Peterson",False
4036,Electronics,Cruz LLC,False
4037,Electronics,Mosley Ltd,True
4038,Electronics,Montgomery-Le,False
4039,Electronics,Lynch-Ramsey,True
4040,Home,White-Owens,False
4041,Home,"Gomez, Trujillo and Williams",True
4042,Books,Ramos-Rogers,False
4043,Books,Howard and Sons,False
4044,Fashion,"Craig, Johnson and Lopez",False
4045,Home,"Wallace, Sherman and Hendricks",False
4046,Books,"Underwood, Chavez and Serrano",False
4047,Electronics,Brown-Jones,True
4048,Home,Good Group,True
4049,Fashion,"Adams, Potter and Knight",False
4050,Fashion,"Jones, Thomas and Gilmore",True
4051,Home,Wright Inc,True
4052,Electronics,Johnson LLC,False
4053,Home,"Wood, Chambers and Briggs",False
4054,Fashion,Blackburn-Lucero,False
4055,Books,Larson-Carr,False
4056,Home,Brooks Inc,False
4057,Fashion,Martinez and Sons,True
4058,Books,Phillips Group,False
4059,Electronics,Henson Group,True
4060,Fashion,"Smith, Brown and Gaines",True
4061,Books,Buchanan-Thomas,False
4062,Books,Jacobs Ltd,False
4063,Home,Gray-Moran,False
4064,Electronics,Barnes-House,True
4065,Home,Lewis Group,True
4066,Books,"May, Rodriguez and Ware",True
4067,Electronics,"Griffith, Lane and Irwin",True
4068,Electronics,Williams-Ryan,True
4069,Fashion,"Bowman, Humphrey and Peterson",False
4070,Electronics,Velasquez-Hammond,True
4071,Home,Wright-Pace,True
4072,Books,Jones Group,True
4073,Books,"Smith, Choi and Davis",True
4074,Fashion,"Carpenter, Torres and Peters",True
4075,Fashion,Rodriguez-Martinez,True
4076,Electronics,Jimenez and Sons,False
4077,Books,Franklin Group,False
4078,Home,Cunningham PLC,False
4079,Home,"Rodriguez, Cruz and Smith",True
4080,Home,Rivera-Williams,False
4081,Books,"Miller, Banks and Huang",False
4082,Home,"Ritter, Le and Cohen",False
4083,Books,Pacheco-Hancock,False
4084,Books,Griffin PLC,False
4085,Electronics,"Martin, Clark and Abbott",True
4086,Home,Bowers-Lopez,True
4087,Books,"Jones, Humphrey and Lee",False
4088,Books,Stewart and Sons,True
4089,Electronics,Nguyen Inc,False
4090,Fashion,"Turner, Patterson and Perez",True
4091,Home,Hall-Ellis,True
4092,Electronics,"Rodgers, Davis and Martin",True
4093,Fashion,"Lynn, Morrison and Anderson",False
4094,Books,Espinoza-Mendoza,False
4095,Books,Ross Group,False
4096,Fashion,"Anderson, Howard and Graham",True
4097,Electronics,Richardson-Martin,True
4098,Fashion,"Hall, Wells and Lawrence",False
4099,Home,Smith-Hanson,True
4100,Fashion,Campbell and Sons,True
4101,Home,"Jones, West and Hardy",True
4102,Home,Alexander PLC,True
4103,Electronics,Munoz-May,False
4104,Fashion,Hardin-Bryan,True
4105,Books,"Lowe, Rodriguez and Sandoval",False
4106,Home,"Shaffer, Decker and Guerrero",True
4107,Fashion,Davis-White,True
4108,Home,Caldwell-Flores,True
4109,Home,Parker-Barnes,False
4110,Books,Bullock-Martin,False
4111,Electronics,Anderson-Gallagher,True
4112,Books,Hopkins PLC,True
4113,Electronics,"Miranda, Johnson and Graham",False
4114,Fashion,"Sheppard, Oneal and Garner",False
4115,Electronics,"Moore, Lee and Miller",False
4116,Home,Strickland-Young,True
4117,Books,Scott and Sons,False
4118,Books,Cardenas Ltd,True
4119,Fashion,Thomas Group,False
4120,Books,"Clarke, Schultz and Jackson",False
4121,Books,Lucero LLC,True
4122,Electronics,Wagner LLC,True
4123,Home,Howe LLC,False
4124,Home,"Smith, Klein and Arias",False
4125,Electronics,"Johnson, Wheeler and Wilson",False
4126,Fashion,Hammond PLC,True
4127,Home,Rogers-Thomas,True
4128,Fashion,Williams and Sons,False
4129,Home,Michael-Olson,True
4130,Electronics,Price-Gordon,True
4131,Electronics,Downs-Barnes,True
4132,Home,"Garrett, Bradley and Hill",True
4133,Home,Garrett Ltd,True
4134,Electronics,Guzman Group,True
4135,Home,"Hernandez, Klein and Reilly",True
4136,Books,Raymond Ltd,True
4137,Fashion,Parker-Butler,False
4138,Home,Gonzalez Inc,True
4139,Fashion,Davis and Sons,False
4140,Fashion,Cooper-Foster,True
4141,Electronics,Jensen LLC,True
4142,Home,"Bishop, Hicks and Frazier",True
4143,Home,Bowers-Williams,True
4144,Home,Dominguez-Hopkins,False
4145,Electronics,Jones LLC,False
4146,Books,Walker LLC,True
4147,Electronics,"Manning, Stout and Hanson",False
4148,Books,Walker-Smith,False
4149,Fashion,"Pitts, Hill and Romero",True
4150,Electronics,Barry-Ferguson,True
4151,Electronics,"Roberts, Harmon and Crawford",False
4152,Fashion,"Jenkins, Sheppard and Brady",False
4153,Home,Bryant and Sons,True
4154,Electronics,"Morgan, Decker and Brown",False
4155,Electronics,Gregory Group,False
4156,Home,Lee-Ross,True
4157,Books,Horn-Davis,False
4158,Fashion,Walker-Mitchell,True
4159,Fashion,"Blake, Jackson and Lewis",True
4160,Home,"Hancock, Flynn and Bailey",True
4161,Home,Hogan-Ramirez,False
4162,Electronics,Bolton and Sons,False
4163,Home,Hunt-Martinez,True
4164,Books,Daniel Ltd,False
4165,Fashion,Lewis-Larsen,False
4166,Electronics,Rice-Wright,False
4167,Home,Bailey-Brown,False
4168,Electronics,Sparks LLC,False
4169,Home,Orr-Aguilar,False
4170,Books,"Duncan, Jones and Taylor",True
4171,Fashion,David-Bradley,False
4172,Home,Rogers and Sons,False
4173,Books,Sellers-Myers,True
4174,Books,Barker-Webster,True
4175,Fashion,Miller-Santana,True
4176,Fashion,Jones Inc,True
4177,Books,Reyes-Wallace,False
4178,Books,"Fisher, Cooper and Goodman",True
4179,Books,"Romero, Perry and Salazar",True
4180,Electronics,James Group,True
4181,Fashion,"Mcfarland, Allen and Thomas",False
4182,Books,Obrien-Flynn,True
4183,Home,"Jackson, Reynolds and Rogers",False
4184,Home,"Williams, Nelson and Berger",True
4185,Books,Obrien-Carlson,False
4186,Fashion,Morgan-Smith,True
4187,Electronics,Jacobs Group,True
4188,Books,"Baker, Copeland and Taylor",True
4189,Books,Robinson-Knox,False
4190,Books,Brown Group,False
4191,Home,"Smith, Bradshaw and Koch",True
4192,Books,Jones-Fitzpatrick,False
4193,Books,Owens PLC,False
4194,Fashion,"Nichols, Smith and Smith",True
4195,Electronics,"Reid, Garcia and Murray",True
4196,Fashion,Kim-Wilcox,True
4197,Books,"Henderson, Mercado and Valdez",False
4198,Books,Jimenez Group,True
4199,Fashion,Randall Inc,False
4200,Home,Lee Inc,False
4201,Books,"Haynes, Ferguson and Chapman",False
4202,Home,Velez Group,False
4203,Books,"Rogers, Rasmussen and Patrick",False
4204,Home,"Coleman, Sparks and Henson",True
4205,Electronics,Nelson Inc,True
4206,Home,Washington-Davis,False
4207,Home,Flores Inc,True
4208,Electronics,Martin-Anderson,True
4209,Fashion,Scott-Ewing,True
4210,Fashion,Greene-George,True
4211,Home,Lowery Ltd,False
4212,Home,Moore Ltd,True
4213,Home,"Graham, Durham and Taylor",True
4214,Fashion,Kennedy-Duncan,True
4215,Books,"Jordan, Mcconnell and Crosby",False
4216,Home,Edwards Ltd,True
4217,Home,Downs-Sanchez,True
4218,Home,"Gibson, Wilson and Miller",False
4219,Home,Morrison Ltd,False
4220,Fashion,Rivas-Clark,True
4221,Home,"Jordan, Chavez and Garcia",True
4222,Books,"Hanson, Gordon and Acosta",False
4223,Fashion,Rubio-Holloway,True
4224,Home,"Smith, Chapman and Johnson",False
4225,Books,"Phillips, Cole and Thompson",False
4226,Electronics,Sparks-Oneill,True
4227,Fashion,"Shannon, Cain and Sullivan",True
4228,Books,"Norris, Jones and Torres",True
4229,Electronics,Barnett and Sons,True
4230,Fashion,Allen-Mcintosh,False
4231,Home,"Jones, Johnson and Orozco",False
4232,Home,Barnes PLC,True
4233,Books,Johnson Group,True
4234,Books,Barron Inc,False
4235,Fashion,Nash-Hudson,True
4236,Fashion,"Jenkins, Simmons and Oconnor",True
4237,Fashion,Bryan-Perry,True
4238,Books,Smith-Cox,False
4239,Fashion,"Williams, Gregory and Herrera",False
4240,Fashion,Lowe-Mills,False
4241,Electronics,"Howard, Parker and Hobbs",False
4242,Fashion,Martinez-Miller,False
4243,Electronics,Collins Ltd,False
4244,Home,"Bailey, Crawford and Davis",True
4245,Fashion,Floyd-Graham,True
4246,Home,Willis-Scott,True
4247,Books,Walker-Johnson,True
4248,Books,"Smith, Sullivan and Garrison",False
4249,Fashion,"Smith, Williams and Smith",False
4250,Fashion,"Thomas, Lloyd and Waters",True
4251,Electronics,Mcdonald Group,False
4252,Home,Ramirez-Bird,False
4253,Electronics,Thomas Group,True
4254,Fashion,"Salazar, Jones and Brown",False
4255,Fashion,"Moore, Bright and Wilkins",False
4256,Electronics,Medina-Bell,False
4257,Books,"Peters, Freeman and Collins",True
4258,Fashion,Cooper and Sons,False
4259,Books,Wilkins-Wilson,True
4260,Electronics,Bailey-Richards,True
4261,Books,Diaz-Reeves,False
4262,Books,Evans LLC,False
4263,Books,Haney-Hayes,False
4264,Books,Watson-Hardin,True
4265,Books,Clark-Morrow,True
4266,Electronics,"Johnson, Smith and Green",True
4267,Home,"Castillo, English and Ferguson",False
4268,Home,"Buchanan, Ward and Murphy",False
4269,Fashion,"Alvarez, Thompson and Baker",True
4270,Electronics,"Flores, Webb and Vasquez",False
4271,Fashion,"Clark, Lopez and Mitchell",False
4272,Home,Miles-Williams,True
4273,Books,Cameron-Jones,True
4274,Home,Rangel Inc,True
4275,Books,"Levy, Scott and Martinez",True
4276,Electronics,Fleming-Kelly,True
4277,Fashion,Baker LLC,True
4278,Home,Ball PLC,False
4279,Books,"Johnson, Turner and Murphy",True
4280,Books,Bartlett LLC,False
4281,Electronics,Wolf Ltd,False
4282,Electronics,"Gonzalez, Davis and Anderson",False
4283,Books,"Monroe, Morales and Palmer",True
4284,Fashion,"Mayo, Gonzales and Jones",True
4285,Home,Lam-White,True
4286,Books,Brown-Pugh,True
4287,Home,Harris Inc,False
4288,Fashion,Edwards Group,False
4289,Books,"Rangel, Weaver and Smith",False
4290,Fashion,Soto-Stewart,False
4291,Books,Morris and Sons,True
4292,Books,Crawford-Sharp,False
4293,Electronics,Lopez Inc,True
4294,Books,Bowers Group,True
4295,Home,"Olson, Hughes and Johnson",True
4296,Home,Page-Chavez,True
4297,Electronics,Wagner Ltd,False
4298,Books,Leon and Sons,True
4299,Home,Zavala Group,False
4300,Electronics,Smith-Ferguson,False
4301,Electronics,Ruiz and Sons,False
4302,Electronics,"Pierce, Wood and Gray",False
4303,Books,Potts-Flores,True
4304,Home,Ware-Watson,False
4305,Home,Chavez-Johnson,False
4306,Fashion,Booth Inc,False
4307,Home,Oliver-Lee,True
4308,Books,"Church, Richards and Garcia",False
4309,Books,Morrow Group,True
4310,Electronics,Bowers Group,False
4311,Books,"Powell, Henderson and Hill",False
4312,Books,Jones-Brown,True
4313,Fashion,Schultz-Butler,True
4314,Fashion,Lopez and Sons,False
4315,Home,Taylor Ltd,False
4316,Electronics,Williams Inc,False
4317,Fashion,"Peterson, Dudley and Hensley",True
4318,Electronics,Garrett Ltd,True
4319,Fashion,Molina-Fritz,False
4320,Electronics,Martin-Murphy,True
4321,Books,Bauer Group,False
4322,Electronics,Clark LLC,False
4323,Books,Gonzalez-Johns,False
4324,Books,Sanders and Sons,True
4325,Electronics,Smith LLC,False
4326,Electronics,"Morris, Henderson and Franco",False
4327,Home,"Kaufman, Henderson and David",True
4328,Books,Cardenas Group,True
4329,Electronics,Hernandez Ltd,False
4330,Electronics,Jones LLC,True
4331,Electronics,Padilla-Vasquez,False
4332,Home,Alexander-Allison,True
4333,Electronics,"Hall, Khan and Holloway",True
4334,Books,Hull-Estrada,True
4335,Home,"Crawford, Parker and Morales",False
4336,Home,"Mcbride, Hart and Barajas",True
4337,Fashion,"Anderson, Nolan and Green",True
4338,Home,Henderson-Hughes,False
4339,Home,"Bell, Gill and Phillips",False
4340,Books,Horton and Sons,False
4341,Fashion,Olsen PLC,True
4342,Fashion,"Villarreal, Williams and Wolf",True
4343,Electronics,Hunt Group,False
4344,Home,Watson-Price,False
4345,Electronics,Molina-Lewis,True
4346,Home,Alvarado Group,True
4347,Books,"Knight, Reynolds and Johnson",False
4348,Fashion,Garcia-Smith,True
4349,Electronics,Hill-Mcconnell,True
4350,Electronics,Martinez-Brown,False
4351,Books,"Barton, Glenn and Wilson",False
4352,Electronics,Daniel-Boyd,False
4353,Electronics,Dean-Taylor,False
4354,Books,Zavala-Baldwin,False
4355,Electronics,"Ramirez, Lynch and Ross",True
4356,Books,Robinson-Jordan,True
4357,Books,Wilson-Kim,True
4358,Electronics,Martinez Group,True
4359,Books,"Lloyd, Day and Mitchell",False
4360,Electronics,Lucas Ltd,True
4361,Electronics,"Huff, Mitchell and Steele",False
4362,Fashion,"Mason, Molina and Schmidt",True
4363,Books,Ray-Jackson,True
4364,Fashion,Gates-Hawkins,True
4365,Home,Smith-Alvarado,False
4366,Fashion,Padilla-Grant,False
4367,Books,"Jordan, Hines and Castaneda",True
4368,Fashion,Mcdonald-Zhang,True
4369,Fashion,Aguilar-Lindsey,False
4370,Electronics,Gonzalez Inc,False
4371,Fashion,Clark Group,True
4372,Home,"Sexton, Deleon and Hernandez",True
4373,Home,Rice Group,False
4374,Electronics,"Harmon, Zimmerman and Harrell",True
4375,Electronics,"Wood, Collins and Brady",True
4376,Fashion,Wright and Sons,False
4377,Electronics,"Mitchell, Hayes and Perry",False
4378,Home,Martinez LLC,False
4379,Home,"Moyer, Johnson and Hall",False
4380,Electronics,Arroyo-Santana,False
4381,Home,Curry Inc,True
4382,Fashion,"Chapman, Martin and Allison",False
4383,Home,"Cohen, Wallace and Patterson",False
4384,Books,Foster-Smith,True
4385,Fashion,Carter-Robinson,False
4386,Electronics,"Martinez, Castro and Curtis",False
4387,Home,Jones-Melton,False
4388,Home,Black-Best,False
4389,Electronics,"Holt, Coleman and Turner",False
4390,Books,"Campbell, Hutchinson and Smith",False
4391,Fashion,Fernandez PLC,True
4392,Electronics,Rose Inc,True
4393,Home,Williams-Roy,False
4394,Electronics,Henson-Wilson,False
4395,Home,Davidson-Valenzuela,False
4396,Electronics,Wood PLC,False
4397,Electronics,Gallagher LLC,True
4398,Fashion,Yoder Ltd,True
4399,Home,"Humphrey, Hall and Walker",True
4400,Books,Ferguson Ltd,False
4401,Home,Friedman Ltd,False
4402,Books,Thompson Inc,True
4403,Home,Johnson LLC,True
4404,Home,Thomas Inc,True
4405,Home,Hodges LLC,False
4406,Books,"Lopez, Fields and Thornton",False
4407,Home,"Garcia, Bailey and Dawson",False
4408,Fashion,Parker-Brown,False
4409,Fashion,Contreras PLC,True
4410,Home,Gill-Glenn,False
4411,Home,Mckay-Simpson,True
4412,Books,Owens Ltd,True
4413,Electronics,Scott LLC,True
4414,Home,"Nicholson, Wilson and Duncan",True
4415,Electronics,Henry and Sons,False
4416,Electronics,Spencer Ltd,True
4417,Electronics,Conway PLC,True
4418,Books,Young-Williams,False
4419,Home,"Stephens, Ruiz and Martinez",False
4420,Electronics,Hill Group,False
4421,Fashion,Yu PLC,False
4422,Fashion,"Hall, Gilbert and Ellis",True
4423,Electronics,Hart PLC,True
4424,Electronics,Jones-Harvey,True
4425,Fashion,Skinner-Harvey,False
4426,Books,Guerra PLC,True
4427,Fashion,Shepard PLC,False
4428,Books,Moyer-Payne,True
4429,Electronics,"Harris, Taylor and Cunningham",True
4430,Fashion,"Olson, Brown and Reed",True
4431,Fashion,Wells-Carter,True
4432,Home,"Calderon, Yang and Thomas",False
4433,Fashion,"Perry, Wallace and Mccoy",True
4434,Books,White Inc,True
4435,Fashion,"Wallace, Wood and Pugh",False
4436,Books,Bradley and Sons,True
4437,Fashion,Best Ltd,True
4438,Books,Williams-Miller,False
4439,Fashion,Jackson-Lowe,False
4440,Books,Hernandez-Marquez,False
4441,Books,Evans PLC,False
4442,Books,Gibson and Sons,True
4443,Home,Bernard LLC,True
4444,Electronics,Steele Group,True
4445,Home,Simpson-Smith,False
4446,Fashion,"Russell, Hudson and Wright",True
4447,Home,Gonzalez PLC,False
4448,Home,Adams Ltd,True
4449,Electronics,Yates-Shepard,False
4450,Home,Douglas-Zuniga,True
4451,Home,Blankenship and Sons,False
4452,Electronics,Bishop-Hawkins,True
4453,Books,Tyler Group,False
4454,Home,"Baker, Myers and Murray",True
4455,Home,Hernandez-Lopez,True
4456,Home,Hanson Ltd,True
4457,Home,Larson-Cruz,False
4458,Books,King-Peters,False
4459,Electronics,"Cuevas, Jones and Rodriguez",False
4460,Home,Newman LLC,True
4461,Books,Walton-Cochran,True
4462,Electronics,"Espinoza, Robbins and Fuller",True
4463,Books,"Rose, Williams and Williams",False
4464,Books,"Walsh, Lopez and Zavala",True
4465,Books,Johnson-Tate,False
4466,Books,Mejia-Moore,False
4467,Home,Dawson-Wyatt,False
4468,Home,Hayes-Davis,True
4469,Books,Sullivan-Castillo,True
4470,Books,"Schroeder, Hamilton and Cox",False
4471,Books,Moreno-Myers,False
4472,Home,Miller-Robinson,False
4473,Electronics,Williams PLC,True
4474,Fashion,Harris-Knight,False
4475,Home,"Ryan, Bishop and Frazier",True
4476,Fashion,"Rivera, Kemp and Daniels",True
4477,Books,Carrillo-Smith,True
4478,Fashion,"Cummings, Lee and Fisher",False
4479,Books,Williams Inc,False
4480,Home,"Jones, Dalton and Odom",True
4481,Books,Diaz Group,True
4482,Home,Allen-Jenkins,False
4483,Fashion,"Taylor, Orr and Mills",True
4484,Books,Melton-Glenn,True
4485,Home,"Lowery, Suarez and Smith",True
4486,Home,Murphy-Brennan,True
4487,Fashion,White Ltd,True
4488,Home,James-Perry,True
4489,Fashion,Holder Group,True
4490,Fashion,Hickman Inc,False
4491,Books,Lewis-Horn,True
4492,Electronics,"Nolan, Jackson and Nunez",False
